user_pseudo_id,nav_screen_views,nav_distinct_categories,nav_transitions,nav_distinct_transitions,nav_self_loops,nav_cnt_game_over,nav_cnt_shop,nav_cnt_steps,nav_cnt_ad,nav_cnt_level_select
C870D8EB9C461A62D5F8E5CF7FEC4E43,24,4,10,7,2,0,1,0,0,0
EE3313A88EB65A1E860A49A8EA0EE165,25,5,8,7,2,3,0,0,0,4
31847AC271201DA719BCE60A3B0B3EB7,21,3,9,7,4,0,0,0,0,3
B141B75E5E5D48DAD8298F91B94A2E07,50,3,14,7,6,9,0,0,0,0
6CCDEEF9756BE70E4DF38DDA095B8CCD,31,5,10,7,5,3,3,1,0,0
B1FCE2EFBC2B86F2F8DFCDFD15C11701,15,4,7,7,2,0,1,4,0,0
E8124E2C2D99AB999ADC3CA7D481242E,41,3,10,7,5,3,0,0,0,0
D0A20D438A000272E4FCD14B7320605F,73,3,23,7,9,17,0,0,0,0
C1018981990B7AE4E03EBF648564C3CE,19,5,7,7,3,0,3,1,0,5
0411F2B39700EA277484C1062F7C87F1,23,4,7,7,4,4,0,0,0,4
8D71D3FBF54DAF2BB224079102068015,25,3,11,7,6,0,0,0,0,3
B2A4B7165FE5492E71424E3B97A39E2B,36,4,13,7,9,0,0,0,3,8
1DF24A5BDAF61503CFBAB25C81CF7F36,15,4,7,7,2,0,1,4,0,0
00BA8306014724A957DB27B9417C5149,16,4,7,7,2,0,1,4,0,0
5D7B75012F4A81127A627CF594A8ABF8,39,3,13,7,5,10,0,0,0,0
666B7D180CD003FF7DD7621BC7841537,16,4,7,7,2,0,1,5,0,0
8CB59505475E927D8A604215C5050E0C,17,5,7,7,3,0,0,0,3,3
1521424D33DCF011133317B863DE89B6,20,3,8,7,4,0,0,0,0,7
A5B69571180E5F3CEF2D0846E28211DE,18,4,7,7,3,0,0,0,0,3
EAC42AA804C1118A8889A5E8750E3B7F,19,5,7,7,3,0,3,1,0,6
E4E7A54ECE97237E75C2A4F4D51E5C71,21,3,7,7,3,0,0,0,0,5
B1BBF8A2A68D2CDDDE476CFF2998746D,17,4,7,7,2,0,1,4,0,0
B64279F61021D77322FA4ABCC4E32B05,21,3,7,7,3,4,0,0,0,0
B281031313D47AC55834EC34B3802E68,17,5,7,7,2,0,2,1,0,0
EEC7FA9B9E05990005FF736DCCADC24A,25,3,9,7,5,0,0,0,0,3
E33E8110849373DFEECBF5A9EFCF8D4B,15,4,7,7,2,0,1,4,0,0
954FE64772ADC5007938A4057293D6D0,25,3,12,7,6,0,0,0,0,9
E3EDDBED53EE3E42ECF55A5E091F56D8,32,3,8,7,4,0,0,0,0,3
5646899D197E5F36BA6CE0E08456B026,26,3,11,7,7,0,0,0,0,3
C9F9FFA5F2AC7775245B822299EF0823,19,5,7,7,1,3,1,3,0,0
15C047FB330537BE72C8B690117BC25A,30,3,13,7,7,0,0,0,0,8
74A96A24D288A625E8F28CA86B895433,28,3,12,7,6,0,0,0,0,9
01C32D7902049B768BAA294A7F0D150D,49,3,16,7,6,12,0,0,0,0
E8E9813CF128979C9FE8D417DD5AC1F7,20,3,8,7,4,0,0,0,0,4
781405154C3F34047F665481F52ABA06,42,3,13,7,5,10,0,0,0,0
676BB63373E1F0AD33EE422E0D6D6184,20,5,7,7,3,0,3,1,0,8
6FC11768E2D8132D0EBD54B823E26DC4,33,3,8,7,4,0,0,0,0,4
8F255AA85CDE60CB76AE32BDE0BD42AB,35,4,12,7,4,11,0,0,3,0
099A11692D9DB0B9F494F12C691B4279,23,3,11,7,7,0,0,0,0,3
8A1C420494CD3F800E817A22E481A7BF,11,5,7,7,2,2,1,3,0,0
4C0715314B36AC2BD78244665D620CE2,44,3,14,7,6,8,0,0,0,0
C3CF8D010A218064A32EC45C3F446B2E,25,3,10,7,5,0,0,0,0,3
D514BD931235C2F4E3204772D4C2E47C,18,3,7,7,3,0,0,0,0,0
5A914744AEC306FE89608F16FC7B8431,15,4,7,7,2,0,1,5,0,0
9542C5C6A8B0B9CA47A82C94208FDC7E,21,4,7,7,4,3,0,0,0,5
475B281839C403CCF826D0D44890BFA5,22,3,7,7,3,4,0,0,0,0
A97014AF95ACE257C9E907D909665550,18,3,7,7,3,0,0,0,0,6
CB951BDFE63E47074F39C3174878E684,16,4,7,7,2,0,1,4,0,0
3C37A5EB7445A1A0102AC428C8C4E5EA,16,5,7,7,3,0,2,1,0,4
DA3FC715028E88088DD9826F4A6511ED,28,5,10,7,3,6,0,0,0,4
38DEEAB5F723A89A66CF180A175808D5,36,3,12,7,5,3,0,0,0,0
9A85DB93657EB7A0EAD545736E1DDBD9,20,4,7,7,4,3,0,0,0,4
A77203BD017C4C8793F4B1F3477F54CC,16,4,7,7,2,0,1,4,0,0
7A28733F84010818643F55D68DEBE03F,21,3,7,7,3,4,0,0,0,0
1B73834E5F582A699FA3FE995570972C,26,4,7,7,3,0,0,0,3,3
4D0C9F6953084E752061BFFAC69D514E,16,4,7,7,2,0,1,4,0,0
1CB67435E83312DA505BF56A2982446D,29,4,7,7,2,0,0,0,14,0
85B0A372ABD5755A1BA8BBBD3B9F074E,21,4,7,7,4,3,0,0,0,4
53B9828C66CE67FECDDEBB8A4DE29607,16,4,7,7,2,0,1,5,0,0
82262BDFC16580685650A8BBC564ED60,17,4,7,7,1,0,1,3,0,0
2EA94DDDD43475007E96771F57F9DB9B,20,4,11,7,3,0,1,0,0,0
313AE0F9B2F9E0927B8B74CF1D99720C,23,4,7,7,3,3,0,0,0,0
84AFEFA3875BA1F17232CB41D06B6EF4,21,3,7,7,3,4,0,0,0,0
BCE60B5EFB0372997BEE2796EDACCFCE,17,4,7,7,1,0,1,3,0,0
6715B569543C76DB5342D8677A8A0963,14,4,7,7,2,0,1,4,0,0
D22DA2C9F9F8139CE512471FDD8E330E,18,5,9,7,2,6,2,4,0,0
FBE6445030774867EC594F94F13D12CB,14,4,7,7,2,0,1,4,0,0
D8A3FB65349D7DC9D73D39B1E473782F,23,4,7,7,4,3,0,0,0,4
A0D023B78197471C25961C29691BEF85,168,4,86,7,1,0,21,64,0,0
7023262FD1B449CFC3F2FE4B7DFF9084,16,4,7,7,2,0,1,4,0,0
EEF0761D89B7CC297357E38110605AA1,25,3,7,7,3,0,0,0,0,3
A665B189D13406F392208230C9B631CB,19,3,7,7,3,0,0,0,0,3
21E549164E0DE5C26DCF1512656DE359,41,4,9,7,2,0,0,0,11,0
3582313AAB5B04458FD12D799A88C568,18,4,7,7,2,0,1,4,0,0
F1C195752AEB7886B8B3DE096E73648A,31,4,14,7,2,12,2,6,0,0
2B5F8761B8BD8E01DAEED5E1B14D6B87,17,4,9,7,2,0,1,0,0,0
D4EC4DAD608E47C043A3A6E659050CE3,23,3,7,7,3,4,0,0,0,0
B399D61685B56B1CD3E3C9DCC8FD0034,19,4,9,7,3,0,1,4,0,0
2F5BD1921856273F7949A24ABB385A4D,23,5,8,7,2,3,0,0,0,4
C4DA5E64C2E044563928A06624493F27,15,4,7,7,2,0,1,4,0,0
7AA6572327B5C45D273CCD8868760033,40,5,13,7,3,11,2,1,0,0
706C748E6D1E0768BFEFE6362B5D3F67,24,3,7,7,3,5,0,0,0,0
3E36D35BE8A57983FCA94E25999A7353,47,6,14,7,2,12,2,8,0,1
B5F3D00E28A57C9522F2DEE3CB903DD1,24,3,7,7,3,5,0,0,0,0
29F5330280F702329E44F791AFA4CB4B,129,6,22,7,8,1,0,0,3,0
3295D61CD54D0FE1E1F6EE909404ABD5,14,4,7,7,2,0,1,4,0,0
06F50BC8A6F92A1BDE764A8C5A398441,27,4,9,7,3,0,0,0,0,3
01749360DADD769CDFB6D1E5DCBB2BD9,27,3,9,7,4,4,0,0,0,0
424C01CD3ACB4454BB6B2D2899511997,21,3,7,7,3,4,0,0,0,0
3C58946C3178392A69D292F2F5A862E3,16,4,7,7,2,0,1,6,0,0
45BF32A62FB8689DB0CE159390F3C53C,16,4,7,7,2,0,1,4,0,0
5E68049FB5C4C88B7A0B8EACC6413E1B,42,3,14,7,6,8,0,0,0,0
F183D1950EDA9E115C8C05A84E42EA62,22,4,7,7,4,3,0,0,0,6
B71CB5D517BE99FEEED64A0F57842032,21,3,7,7,3,4,0,0,0,0
A9B620BB1B258B756AE5A2333E40311A,42,3,10,7,4,7,0,0,0,0
44A600997B9B6499325D518A19B51FEC,36,3,12,7,6,7,0,0,0,0
307F2D74C2360523C130F88E4DD6A9B5,24,4,10,7,2,0,1,0,0,0
34DF803180354BB236F98317E1B1DE67,14,4,7,7,2,0,1,4,0,0
8E6954D0C41430A108DAC15F94B905CA,18,4,7,7,1,0,1,3,0,0
23FA3D9C79722C69F67DFB4DE796D3FB,28,4,12,7,4,0,0,0,2,3
6EDA0BB1611F7E5AB409221AE13ED52E,312,4,145,7,24,116,18,54,0,0
72A1C8E1E28578F0762B4B34616E500A,23,3,7,7,3,4,0,0,0,0
3990418C114294580FA6E29EFDBF5AF7,16,5,7,7,3,0,2,1,0,4
148B145398F2263011AF64A0EF6D4348,20,4,7,7,4,3,0,0,0,4
706FD58EBE9A13F448F4E78A1C710B6C,29,4,7,7,2,0,1,4,0,0
3864B62A2746E978C22EF4048EDA598D,20,4,7,7,3,0,0,0,1,3
76BB576278338D2E508DE5D705241B47,21,3,7,7,3,4,0,0,0,0
6A71951BC1C5F03C22E9E892AEB90B19,21,3,7,7,3,4,0,0,0,0
815C51FDD10896B24BC829CE8451DD31,90,6,11,7,3,9,0,0,3,1
CF3EF8B31CFA1DA70DBEDC0EEAC93B21,14,4,7,7,2,0,1,4,0,0
A6B0122A735CAD86A4057E6C1B0E812B,16,5,7,7,3,0,2,1,0,4
B56E67847E1AE8D6411A5ECCA26585CA,26,5,7,7,2,6,2,1,0,0
1739B4C38E25048BC220EB3AD19AA0FB,20,4,7,7,4,3,0,0,0,4
A494B66C21E2687B9D5090BB8CFCEE7E,25,3,7,7,3,2,0,0,0,0
F9FEF5BC25A8C2034E317847A6452DC8,27,4,7,7,3,4,0,0,3,0
AFA6BA99FB329CB459E8E57FDE1DF9AE,15,4,7,7,2,0,1,4,0,0
EE502024B7AC261CE1956BB599E020DE,58,3,21,7,9,11,0,0,0,0
B63A62CBF9E47406E722D3765A10C9F2,37,4,23,7,3,0,4,0,0,0
7207044281C74501C14233463AAD9A71,55,4,8,7,4,0,0,0,0,4
26F6F9DF08DEA5D8C76FB78394F3AA32,21,3,7,7,3,4,0,0,0,0
34192D05269E726473922775BAFEFF69,21,3,7,7,3,4,0,0,0,0
8EDB9A9856CDB5AFC42546106EE46734,59,3,18,7,8,8,0,0,0,0
98578513E0F25350F961CDCBA9D3656F,41,3,14,7,6,4,0,0,0,0
2E6EC20A3654CA05985204703A90B801,526,3,80,7,30,45,0,0,0,0
59A6A47009D8675EB8C3D1E38B5B5B46,15,5,9,7,4,6,1,3,0,0
98FFBDE1847C9AFB61C4722219EF8C9E,17,4,7,7,1,0,1,0,0,0
8A16ECA1FFC4134A85138A59A3233D2D,14,4,7,7,2,0,1,4,0,0
121BBB2F7F2F94B1DA7F75FD08709E0C,21,5,7,7,1,3,1,3,0,0
0AF862AFEB5358EBFDA7AFE3AC908844,114,4,40,7,13,28,0,0,6,0
5023561B36F535761B3BD2E70FDBD925,747,5,72,7,20,197,0,6,22,0
47E5E8FABBDB3D3BC261699407E7DB6B,28,4,14,7,4,0,2,8,0,0
9635236AF20F767026F4974060D2F680,20,4,7,7,2,4,0,0,3,0
8EEEA60E0FAE89BB74538E965AC78CCA,15,3,7,7,3,0,0,0,0,3
DE765E31A41A126FED84748B910E6143,61,4,10,7,3,0,1,4,0,0
65A948524500925FA194751A896C2BFF,35,4,18,7,5,0,3,12,0,0
A7150322DCE7EAD55B4461FBB6C1925A,20,4,7,7,4,3,0,0,0,4
F25BC6658A840132397FF77E3DE93C5E,37,3,13,7,5,7,0,0,0,0
65B170FCF4DFCFBF10BA20E0560012FD,21,3,7,7,3,4,0,0,0,0
4ED2EE747CD9582D0E7D0FD40AC126F9,23,3,7,7,3,0,0,0,0,5
60A5AFB3E5987DB2FA0430A345C83DD5,21,3,7,7,3,4,0,0,0,0
86FD44981AC5E1E744A44F2D34ABAC45,28,3,12,7,5,0,0,0,0,12
6E824AF7F592793A79DAD4E66F66755C,24,3,7,7,3,4,0,0,0,0
190B0A8DA774DEA226A94BD25734CAFD,21,5,7,7,2,0,3,1,1,0
C9E1BDDF758FECF6F07DE045B1FFF1A3,19,3,7,7,3,0,0,0,0,3
51F21B36EB9D6FF7B5D7ACB89FF62B03,17,5,7,7,1,3,1,3,0,0
34587F7996F20BE4CC7DDEB96753D110,22,5,7,7,1,3,1,3,0,0
4F627EDDBEA9456543CCE4E2A24A4219,21,3,7,7,3,4,0,0,0,0
F81E0430D8478D67AE01F73D98656CCA,30,3,10,7,4,7,0,0,0,0
42D16741941358F36CA9F8DB906B907B,36,3,12,7,5,7,0,0,0,0
7B07D8969C99C0EF2B86B5E3B53A9DBF,100,3,31,7,19,0,0,0,0,9
7B939BF8414AB69B7F080956374D3B68,19,3,7,7,3,0,0,0,0,4
4B28EF4B535704DE11121652523903C1,21,3,7,7,3,4,0,0,0,0
445DCC09B2F9804ED5888313ED5E227F,50,4,10,7,4,6,0,0,0,0
C2FA5A2FB3F1038EABEB1BF697D6A092,32,4,7,7,4,3,0,0,0,4
C1ACA74F84373468E10A08B1BF08455B,19,5,7,7,1,3,1,3,0,0
B7A053306FA08625B8046747EE3FB0A2,17,3,7,7,3,0,0,0,0,3
8B4BDB8B8E64F8C098E49C96B75F9302,20,3,7,7,3,0,0,0,0,3
3346097B57AC50FEC68D31230E17BA39,19,4,8,7,2,0,1,0,0,0
E200A29052186C0E90E7653A108C3EB2,16,4,7,7,2,0,1,4,0,0
B5E543BFD21704E41C8951124672F0A6,14,4,7,7,2,0,1,4,0,0
A1DE82672878364D12AFCED708CBE594,24,5,9,7,4,0,3,1,0,7
DE640961D74DB96830C03475A1626388,21,3,7,7,3,4,0,0,0,0
860E549A84CC158ED82E93FA71EFBD1F,36,3,16,7,6,0,0,0,0,9
65C212776D61E6F08B902C2413E96A14,26,3,10,7,4,0,0,0,0,3
F36044676636D14F86FD083DDD910E04,19,4,7,7,4,2,0,0,0,4
A8D7DCCA39D8703F2928AD2D7BBB6BE9,19,5,11,7,3,3,2,4,0,0
40E1A34491F4550694DFFE7A04722559,21,3,7,7,3,4,0,0,0,0
E48A64DA907583189751D6FF988D14F6,21,3,7,7,3,4,0,0,0,0
D45CF251C60626FDB4BB8D50ABB7BA46,57,3,21,7,10,13,0,0,0,0
0A7D79D18034304FAF741FB55EA85073,29,3,10,7,4,6,0,0,0,0
5CDC206DF04E3B81D86A9BF62978EC86,13,4,7,7,2,0,1,4,0,0
0A46A948CBED04F4EC0D764C6FBA142A,15,4,7,7,2,0,1,4,0,0
BA2F830CE3AA37984F917A1A74152766,48,3,16,7,6,13,0,0,0,0
F9EF5F13B83A4CA8C74C7ABD868F23D5,39,5,15,7,5,0,9,3,0,10
D42E14385EA632BF749E328A201A3AE8,21,3,7,7,3,4,0,0,0,0
3698D7F37815E20EB085516F04E3BA4C,23,3,9,7,4,0,0,0,0,3
4549717C06BAFE84FB1FFE5DDBD7EB2E,40,3,14,7,7,8,0,0,0,0
0BF5204D8BFA329A675A4B9A007E1B7C,17,4,7,7,1,0,1,0,0,0
6795CE3FC3D5319BEFFE39428A456919,30,4,10,7,3,8,0,0,3,0
5661AEEC40E447451F5FD6A7659F7F79,26,3,9,7,4,4,0,0,0,0
EF6D6B0B8836E4B95ED7D8FCBAF0BF6C,29,3,7,7,3,0,0,0,0,3
13148B50F2A87AC0E5257F3529ABFB3D,14,4,7,7,2,0,1,4,0,0
7A6A445D9E869BA79B7C1E89FE6FF557,15,4,7,7,2,0,1,4,0,0
A1D0D1B1F6207F2A909227367541C6A8,55,3,14,7,8,0,0,0,0,6
5D3BE42F1C3000DE48113CB52CD014C8,21,3,7,7,3,4,0,0,0,0
14EC3B93608EFEEC1FA22D31EB995403,54,3,18,7,8,13,0,0,0,0
6B0B84A4280366A52124CE78ACB328F1,12,5,7,7,2,3,1,3,0,0
76025BBD81B45F6F9CFFFBCF1D6A6042,17,5,7,7,1,3,1,3,0,0
6CDE3BE03DAF6243A5578BCBA2D2F398,13,4,7,7,2,0,1,4,0,0
2E210FED3C2D3481DB4C2EC94057537A,13,4,7,7,2,0,1,4,0,0
EADDB0E204AA051FF79A858E6A2BCC6C,29,4,12,7,3,0,1,0,0,0
1A4D67D58B4C6C8E926D7F2CC60E8E60,18,4,7,7,2,0,1,4,0,0
1D966D99C71490E648F36A86B0356744,44,4,12,7,6,0,0,0,3,11
7D16FA38E5D29146B0CC5B82279DFA58,17,5,7,7,1,3,1,3,0,0
BCB77DB6B2A75E476578A2ED8ED4D9D9,21,3,7,7,3,0,0,0,0,3
57D582DFDA1302D03EAE0C0F2033ED5B,22,4,11,7,3,0,1,0,0,0
E2CEF43EDC0EB6CD4EE6E162E6B24B4A,33,3,13,7,5,0,0,0,0,7
0D3CF8D3D3AD70026BE6AA0E4164832B,15,4,7,7,2,0,1,4,0,0
75DD2382B6FE2A38F4BF08BC18746D5A,42,5,15,7,8,6,2,1,0,0
68149A4353C4E6C2AF49CF5F35FBB78C,23,3,7,7,3,5,0,0,0,0
40B501E0460E254E289A776CFC31DCF2,135,3,46,7,20,27,0,0,0,0
59454BAC415BB1F18517C6FD2C023E49,45,3,15,7,7,8,0,0,0,0
12D7DD0DEC19CEB4AD08504B706500E9,23,3,7,7,3,4,0,0,0,0
7EE035CA8E6132A8877C39656896BA41,21,3,7,7,3,4,0,0,0,0
0F98093E113A63D0D71029D140417233,14,4,7,7,2,0,1,4,0,0
7F39C4E745C538FAEA192DE4CE2F5BF0,20,4,7,7,2,4,0,0,3,0
0D1B2D9265162D05C750CCED0AEC1C21,16,4,7,7,2,0,1,4,0,0
584D2E4F744800A59C8C3F3AC63B675E,14,4,7,7,2,0,1,4,0,0
67BDF7F0F8523403730CF2EC1CB238AC,20,4,9,7,3,0,0,0,0,4
411531351D1012182BCCFA09DC673B0F,21,4,10,7,2,0,1,0,0,0
269BED7E40903F62E851AC99DAFD3E86,14,4,7,7,2,0,1,4,0,0
10003E1C006891B7F1EF61D88E346302,13,4,7,7,2,0,1,4,0,0
37DAFCB518982B99CE37DA27234E1796,15,4,7,7,2,0,1,5,0,0
42F11ADEE24A4945B2C8BB4AAE8A8AA9,20,4,10,7,1,0,2,6,0,0
38EF488E11A45A1463E35B8744C2A97F,15,4,7,7,2,0,1,4,0,0
44D4588D33F83DDF05E6FD25DD38B7C2,14,4,7,7,2,0,1,4,0,0
80FC9DC8D2C527192F27DBC2A449FA26,18,3,7,7,3,0,0,0,0,3
A0B41EC157638D21948DF4DC4B809E8B,22,4,10,7,1,0,2,6,0,0
5C52899DDE8868C8690879B23DA6DAC4,22,5,7,7,1,4,1,3,0,0
52484F20244102D6818EC6C05BEF8C59,13,4,7,7,2,0,1,4,0,0
D0EF7EA6EFE057D1EBF808709737200E,16,4,7,7,2,0,1,5,0,0
3E66A5DD741173F507C7DF9093616FAA,84,4,35,7,5,0,6,0,0,0
186F51E5AACB37852E3650E7027E33B1,112,3,36,7,16,16,0,0,0,0
4264D19BA0A3A89C7F3DF14A96CECC6C,42,3,14,7,6,8,0,0,0,0
8B99ED08546E3BBE23F19B5872F0D880,27,4,9,7,3,8,0,0,3,0
EC13EE65E7D169E6BE5653F277EB4925,16,4,7,7,2,0,1,4,0,0
5F86C514B339814A604D3ED457388B47,24,3,7,7,3,0,0,0,0,6
A6850AA20ACA62C3E0088E06AA809ACC,16,4,7,7,2,0,1,4,0,0
0A26E7281EC31038AD42F28C930FFF90,78,3,24,7,11,15,0,0,0,0
D2BCA06AFE507E57AF2DB0946C915E24,14,5,9,7,2,3,2,4,0,0
4211FC08078E720FA796689E9A91D8FE,13,4,7,7,1,0,1,0,0,0
456658D26CF1B27D2E9A6E8D96B3F32A,52,3,17,7,7,11,0,0,0,0
7FA778C27A7CD840454FC893B8200200,32,4,10,7,6,4,0,0,0,7
8DEB6CB6C3E85D0032D8557C73ADD49F,22,3,7,7,3,0,0,0,0,7
C78B719086D5C386E072A891285D8933,25,3,7,7,3,4,0,0,0,0
EDE9774965076EA2D67856958333CB3C,20,3,7,7,3,3,0,0,0,0
362C4170BE71B71630D1C7790927BD4C,37,3,10,7,4,0,0,0,0,3
FEEC05778CCEE0FFE435E589A00EE2C3,29,3,10,7,4,6,0,0,0,0
233E53BB59E58D20163E84557044105B,21,3,7,7,3,4,0,0,0,0
8BE12B8C3FE28D4FC8B301E8AEF91BCD,41,4,9,7,3,0,0,0,0,4
0330A7F71E9D286D293C6D47327D96A6,31,4,13,7,2,0,2,6,0,0
D348A7B93E42463BC7FE49B1829B6293,18,4,7,7,2,0,1,6,0,0
7BF597A11650FE351760281648C7A3F8,45,3,14,7,6,8,0,0,0,0
9CED4A9B9E6B7ED5CCE07F6D752048E1,21,4,7,7,4,3,0,0,0,4
336BDA268CA6379F6EE567B4C16A1090,19,3,7,7,3,0,0,0,0,3
ECC86F55D599ABD6E88F68C3E7CF53CC,22,3,7,7,3,0,0,0,0,7
EC3F2EE5924B505CC3A4D06182C2C099,17,5,7,7,1,3,1,3,0,0
DF0B68D2EFA279A4552C651B51367516,15,4,8,7,2,0,1,0,0,0
FDA8A551D26C1E9B42E57170401C8AB5,21,3,7,7,3,0,0,0,0,3
DBB995BF3A253CE1A68AF3B0B43C216D,16,5,7,7,1,0,1,3,0,0
409772BBABA0048CD6F3EEACFF4A5F8C,25,3,10,7,4,0,0,0,0,9
5B8C08A9BFDB289C5B0D76E3A679D768,16,4,7,7,2,0,1,4,0,0
F1D092A4CF21308AEB8FC56FEE44B4C4,22,4,9,7,2,0,1,0,0,0
EEED36297DE224E3E34468ECB0BA7AF5,74,4,25,7,7,28,1,3,0,0
57665A278A54980F95181A64E6D55E6A,22,3,9,7,5,0,0,0,0,3
B6DC9436388A5BA0ABF0DA25C28A1AD9,16,4,7,7,2,0,1,4,0,0
622D8009B18A1F37F93FA87BB8CBB0B5,22,4,7,7,2,3,0,0,2,0
A048B1AEDEFC764DC665FB1ECBE04485,17,4,9,7,3,0,0,0,0,3
A23C0148CFE09245FCBA7673E8EEE502,24,3,9,7,5,4,0,0,0,0
A9622BEEE5E90B755008149882284112,21,4,7,7,3,3,0,0,0,0
573258C3C79B7B051448BAC4407F8099,29,3,11,7,5,0,0,0,0,9
601E920DAAFF39A76D8F018240EF2714,14,4,7,7,2,0,1,4,0,0
546FA52DF4E990E49843A096C09AF917,21,3,7,7,3,0,0,0,0,3
68CC76AC24391E4E93E95B33E0C50824,20,3,7,7,3,3,0,0,0,0
DA1990F3E0C345354E00F704BC829664,18,4,8,7,2,0,1,0,0,0
C38E5A1FDAB0CD79AD2637271F794164,56,4,16,7,6,16,0,0,0,4
13E6C8A193FF140F7D4222B569DD5B50,51,6,7,7,2,8,1,11,1,0
6A07135DA41B81E278341576A26672E4,36,3,7,7,3,6,0,0,0,0
6FD55D5E530CE79A6AC9C09BB03DEA3A,26,4,10,7,4,5,0,0,1,0
590DE36E440A8EC39B5CF2C08781D553,98,3,33,7,12,27,0,0,0,0
619551616653F2DEA9D7E773AB4914DB,23,3,8,7,4,0,0,0,0,3
1814A35D096333518F94B02DDFE3BFEC,27,3,10,7,6,0,0,0,0,3
2B648D7C6B7F9632C000A8E47AF8B36B,17,4,7,7,2,0,1,6,0,0
1E533224E9BA4978EF0B2A4D87BDE24E,30,4,15,7,3,0,2,0,0,0
59BE43F3FE7AB3F91B016B56508D4C46,42,3,14,7,6,8,0,0,0,0
86A920E743B07D14A3FC819AC96C4FDF,14,4,7,7,2,0,1,4,0,0
CF2898B41B7243671C36D5168D9D89B0,37,4,14,7,8,6,0,0,0,0
332FF17A7140DA319A07A72CA1CB6A5A,105,3,35,7,15,21,0,0,0,0
CFA741BB81765E66DC761EBD78D41B96,21,3,7,7,3,0,0,0,0,6
15738B2D71E595B2660489D8AC2FB07B,17,3,7,7,3,0,0,0,0,6
80B0C11A770335169A29BAA5D93A776F,16,4,7,7,2,0,1,4,0,0
91AF6AE835B3DEDA0F8F2BBF8DB8D8BB,19,5,7,7,3,0,3,1,0,6
06FBF8017A937A0F28A6AFC681ABCA12,15,4,7,7,2,0,1,4,0,0
81BFFE61CAB181676917D75F1B617CB2,92,4,30,7,10,27,0,0,3,0
4BFC22FD6CF063C38D324F83698A344C,20,4,7,7,1,0,1,3,0,0
16F45EA2A56A98F911B006A5E117E4AB,16,4,7,7,2,0,1,4,0,0
55E6467B8C73F70705CC297D9020F9AA,21,3,7,7,3,4,0,0,0,0
BD392E44772D6C8FCAF0CB68EDE95293,15,4,7,7,2,0,1,5,0,0
5C88C93657AD82A97E74647EDA754E6F,26,3,7,7,3,0,0,0,0,3
3CD974DBF11957C5EDA056A24EDA3A85,52,4,24,7,1,0,5,15,0,0
1273C08596B2765F8CCB5EE78192339E,26,3,10,7,4,0,0,0,0,9
B6084E4BDF1F19A277C07ACB37026177,22,3,8,7,4,0,0,0,0,4
018FA68F9EB769021FAE3C5A010E2CF6,16,4,7,7,2,0,1,5,0,0
2972F91B82B382F3C1BE5E0B438B0F29,21,4,7,7,1,0,1,3,0,0
FE2E8A1CB34D29BE2D970B390074C4D7,18,3,7,7,3,0,0,0,0,6
850924D53849BF4AE201472A5D99A4EF,25,4,8,7,5,3,0,0,0,5
C8FF91430B5EEEB18B55940C3B4F9B83,21,5,7,7,2,4,2,1,0,0
B0CA57A6F8F467E104DAD1D74DC5DC9F,20,3,7,7,3,3,0,0,0,0
744F8BCA3E25380C640BF9419A7EEECD,16,4,7,7,2,0,1,4,0,0
D1E384039A327FC0AF368C5C178FC790,14,4,7,7,2,0,1,4,0,0
3A0C188E07D23B3FA107E338476821D8,60,3,20,7,8,14,0,0,0,0
185ACD245E6F5EF0C8A5EDAEC173EA1A,21,3,7,7,3,4,0,0,0,0
3B48621D018502D4808ED7C757DA8919,14,4,7,7,2,0,1,4,0,0
D8AD849268078BF5BF6AD8E3362D7BC4,23,4,10,7,2,0,1,0,0,0
1B728EC13C1064B3227D89EE75DBD716,55,3,16,7,6,13,0,0,0,0
602A2FFC84795B341391C95BF6BFC4B6,17,4,7,7,1,0,1,3,0,0
0046A2D1B1135C0AB4462B8FF036739E,24,3,9,7,4,3,0,0,0,0
2C6786FA363E378426FBEAE3D9AC1B2F,19,3,9,7,5,0,0,0,0,3
28C4A09298C441D5AFD39E749D9F3DA3,14,4,7,7,2,0,1,4,0,0
55749233663621ACE31ABBF992871E6B,16,4,7,7,2,0,1,4,0,0
E83D71D465C83BB00F6C0C5DBA5466CA,19,3,7,7,3,0,0,0,0,4
3450AEC7FAF21CD7B9764C37D2BF584C,27,3,11,7,5,0,0,0,0,3
3D4E673690596D1710930116C2D99E8E,23,3,7,7,3,4,0,0,0,0
EE0EE749ED5F32B1D9E5392B5449A3C8,14,4,7,7,2,0,1,4,0,0
FFF70F21DA7467B717EE2313FAE75A78,58,3,20,7,8,11,0,0,0,0
F4F5EE3E3EBE823045849FA3527AB311,23,4,7,7,4,4,0,0,0,5
F3C9D7235C2A60FBFBDE1F2EEFBA8B2B,36,3,13,7,6,4,0,0,0,0
8F16EF44815F02AB2DB302D85421D166,32,3,7,7,3,0,0,0,0,3
48F28EA4B3DBB9890DC909CBB88291E5,50,3,16,7,6,13,0,0,0,0
573E973DB58F373A366604AE39F5133F,17,4,7,7,1,0,1,3,0,0
A76DFF59B41B2F73F724C759251A98D1,14,4,7,7,2,0,1,4,0,0
77BDB7F94D723EB9CF5270096F8355D7,17,4,7,7,1,0,1,3,0,0
AE5D53D224F0FA50233F5E223D08CA50,20,4,7,7,4,2,0,0,0,4
